% Dataset generado por EcoFinance para validacion en Weka Explorer
% Abrir este archivo en Weka Explorer > Preprocess
% Class attribute: target_high_risk {0,1}

@relation ecofinance_risk_training

@attribute expense numeric
@attribute income numeric
@attribute investment numeric
@attribute tx_count numeric
@attribute avg_amount numeric
@attribute outflow numeric
@attribute spend_income_ratio numeric
@attribute net_balance numeric
@attribute target_high_risk {0,1}

@data
2019.330000,2304.750000,92.230000,18.000000,245.350556,2111.560000,0.916177,193.190000,1
2060.640000,1950.290000,0.000000,19.000000,211.101579,2060.640000,1.056581,-110.350000,1
2017.020000,1993.120000,0.000000,19.000000,211.060000,2017.020000,1.011991,-23.900000,1
2072.710000,2098.610000,0.000000,18.000000,231.740000,2072.710000,0.987658,25.900000,1
2026.620000,1969.420000,0.000000,9.000000,444.004444,2026.620000,1.029044,-57.200000,1
2023.090000,1959.930000,0.000000,12.000000,331.918333,2023.090000,1.032226,-63.160000,1
2232.220000,2223.150000,0.000000,18.000000,247.520556,2232.220000,1.004080,-9.070000,1
1208.100000,1561.340000,107.360000,11.000000,261.527273,1315.460000,0.842520,245.880000,0
1253.220000,1548.420000,147.930000,20.000000,147.478500,1401.150000,0.904890,147.270000,1
1382.910000,1577.180000,155.270000,17.000000,183.256471,1538.180000,0.975272,39.000000,1
1284.220000,1507.410000,106.910000,10.000000,289.854000,1391.130000,0.922861,116.280000,1
1180.960000,1618.230000,147.860000,19.000000,155.107895,1328.820000,0.821156,289.410000,0
1238.540000,1605.900000,164.790000,19.000000,158.380526,1403.330000,0.873859,202.570000,0
1850.250000,2092.840000,157.090000,15.000000,273.345333,2007.340000,0.959146,85.500000,1
1701.640000,2347.320000,149.810000,14.000000,299.912143,1851.450000,0.788751,495.870000,0
1846.680000,2096.280000,78.490000,14.000000,287.246429,1925.170000,0.918374,171.110000,1
1721.420000,1846.300000,154.490000,21.000000,177.248095,1875.910000,1.016037,-29.610000,1
1908.760000,2213.740000,144.990000,21.000000,203.213810,2053.750000,0.927729,159.990000,1
2057.180000,2332.240000,203.270000,15.000000,306.179333,2260.450000,0.969218,71.790000,1
1380.670000,1768.650000,62.510000,19.000000,169.043684,1443.180000,0.815978,325.470000,0
1149.960000,1345.990000,51.880000,16.000000,159.239375,1201.840000,0.892904,144.150000,0
1520.400000,1834.590000,61.900000,18.000000,189.827222,1582.300000,0.862482,252.290000,0
1200.300000,1729.450000,62.980000,20.000000,149.636500,1263.280000,0.730452,466.170000,0
1481.840000,1778.170000,52.660000,19.000000,174.351053,1534.500000,0.862966,243.670000,0
1592.120000,1922.850000,71.290000,18.000000,199.236667,1663.410000,0.865075,259.440000,0
1882.430000,2187.570000,190.640000,18.000000,236.702222,2073.070000,0.947659,114.500000,1
1415.840000,1834.320000,123.860000,18.000000,187.445556,1539.700000,0.839385,294.620000,0
1608.070000,1773.610000,135.780000,19.000000,185.129474,1743.850000,0.983221,29.760000,1
1980.740000,2194.660000,202.990000,16.000000,273.649375,2183.730000,0.995020,10.930000,1
1298.230000,1788.510000,83.790000,10.000000,317.053000,1382.020000,0.772721,406.490000,0
1434.970000,1885.730000,172.140000,14.000000,249.488571,1607.110000,0.852248,278.620000,0
2018.880000,2634.490000,196.810000,16.000000,303.136250,2215.690000,0.841032,418.800000,0
2306.250000,2791.810000,362.660000,17.000000,321.218824,2668.910000,0.955978,122.900000,1
1553.670000,2557.070000,401.470000,11.000000,410.200909,1955.140000,0.764602,601.930000,0
2776.750000,2844.630000,453.800000,14.000000,433.941429,3230.550000,1.135666,-385.920000,1
2516.730000,2802.030000,367.500000,20.000000,284.313000,2884.230000,1.029336,-82.200000,1
2172.350000,3046.190000,364.940000,11.000000,507.589091,2537.290000,0.832939,508.900000,0
1549.430000,1787.820000,155.250000,14.000000,249.464286,1704.680000,0.953496,83.140000,1
1390.620000,1590.490000,109.280000,17.000000,181.787647,1499.900000,0.943043,90.590000,1
1731.410000,1827.580000,189.320000,17.000000,220.488824,1920.730000,1.050969,-93.150000,1
1573.960000,2030.020000,191.880000,13.000000,291.989231,1765.840000,0.869863,264.180000,0
1661.750000,1790.030000,199.390000,20.000000,182.558500,1861.140000,1.039726,-71.110000,1
1716.680000,1716.060000,200.400000,12.000000,302.761667,1917.080000,1.117140,-201.020000,1
1485.740000,1859.090000,0.000000,19.000000,176.043684,1485.740000,0.799176,373.350000,0
1225.720000,1745.650000,341.440000,21.000000,157.752857,1567.160000,0.897752,178.490000,0
1204.170000,1711.770000,272.240000,15.000000,212.545333,1476.410000,0.862505,235.360000,0
1322.850000,1662.530000,226.500000,18.000000,178.437778,1549.350000,0.931923,113.180000,1
1405.070000,1916.360000,252.290000,12.000000,297.810000,1657.360000,0.864848,259.000000,0
1374.770000,1889.850000,243.160000,21.000000,167.037143,1617.930000,0.856116,271.920000,0
1284.970000,1682.620000,143.580000,14.000000,222.226429,1428.550000,0.849003,254.070000,0
1168.380000,1589.570000,106.320000,10.000000,286.427000,1274.700000,0.801915,314.870000,0
1394.200000,1736.050000,149.580000,21.000000,156.182381,1543.780000,0.889249,192.270000,0
1450.360000,1536.780000,126.630000,11.000000,283.070000,1576.990000,1.026165,-40.210000,1
1390.980000,1657.810000,0.000000,17.000000,179.340588,1390.980000,0.839047,266.830000,0
1245.870000,1507.160000,252.040000,21.000000,143.098571,1497.910000,0.993863,9.250000,1
531.060000,702.780000,61.720000,20.000000,64.778000,592.780000,0.843479,110.000000,0
680.130000,842.280000,89.300000,21.000000,76.748095,769.430000,0.913509,72.850000,1
474.050000,570.650000,64.090000,18.000000,61.599444,538.140000,0.943030,32.510000,1
559.480000,661.180000,84.140000,12.000000,108.733333,643.620000,0.973441,17.560000,1
507.430000,749.540000,89.280000,19.000000,70.855263,596.710000,0.796102,152.830000,0
551.580000,685.080000,85.780000,21.000000,62.973333,637.360000,0.930344,47.720000,1
594.070000,764.960000,72.270000,15.000000,95.420000,666.340000,0.871078,98.620000,0
597.560000,810.760000,93.020000,10.000000,150.134000,690.580000,0.851769,120.180000,0
570.250000,702.420000,54.580000,17.000000,78.073529,624.830000,0.889539,77.590000,0
613.880000,742.610000,47.570000,17.000000,82.591765,661.450000,0.890710,81.160000,0
577.480000,753.640000,59.880000,15.000000,92.733333,637.360000,0.845709,116.280000,0
580.210000,674.610000,63.470000,12.000000,109.857500,643.680000,0.954151,30.930000,1
1240.560000,1419.430000,44.550000,15.000000,180.302667,1285.110000,0.905370,134.320000,1
1197.340000,1398.720000,27.040000,21.000000,124.909524,1224.380000,0.875357,174.340000,0
1049.260000,1509.110000,49.630000,20.000000,130.400000,1098.890000,0.728171,410.220000,0
1340.480000,1625.980000,41.960000,17.000000,176.965882,1382.440000,0.850220,243.540000,0
1711.170000,1542.510000,45.700000,10.000000,329.938000,1756.870000,1.138968,-214.360000,1
1302.570000,1549.350000,48.300000,14.000000,207.158571,1350.870000,0.871895,198.480000,0
1803.030000,2565.160000,241.990000,17.000000,271.187059,2045.020000,0.797229,520.140000,0
1784.120000,2495.940000,245.530000,16.000000,282.849375,2029.650000,0.813181,466.290000,0
1955.430000,2284.860000,179.570000,18.000000,245.547778,2135.000000,0.934412,149.860000,1
1777.450000,2299.990000,265.780000,12.000000,361.935000,2043.230000,0.888365,256.760000,0
1493.830000,2150.590000,189.570000,17.000000,225.528824,1683.400000,0.782762,467.190000,0
1566.130000,2162.170000,165.700000,20.000000,194.700000,1731.830000,0.800968,430.340000,0
1049.160000,1552.090000,114.120000,17.000000,159.727647,1163.280000,0.749493,388.810000,0
1199.940000,1593.440000,128.850000,20.000000,146.111500,1328.790000,0.833913,264.650000,0
1447.670000,1751.090000,93.220000,13.000000,253.229231,1540.890000,0.879960,210.200000,0
1241.920000,1572.520000,149.070000,11.000000,269.410000,1390.990000,0.884561,181.530000,0
1219.020000,1684.340000,189.920000,15.000000,206.218667,1408.940000,0.836494,275.400000,0
1157.760000,1413.890000,0.000000,20.000000,128.582500,1157.760000,0.818847,256.130000,0
0.000000,0.000000,121.400000,1.000000,121.400000,121.400000,0.000000,-121.400000,1
1512.840000,1893.850000,204.410000,16.000000,225.693750,1717.250000,0.906751,176.600000,1
1430.700000,1765.870000,232.470000,16.000000,214.315000,1663.170000,0.941842,102.700000,1
1572.320000,1737.990000,191.810000,11.000000,318.374545,1764.130000,1.015040,-26.140000,1
1556.470000,1599.960000,0.000000,17.000000,185.672353,1556.470000,0.972818,43.490000,1
1677.770000,1828.020000,341.670000,16.000000,240.466250,2019.440000,1.104714,-191.420000,1
1191.950000,1601.450000,170.320000,12.000000,246.976667,1362.270000,0.850648,239.180000,0
391.060000,529.770000,0.000000,20.000000,46.041500,391.060000,0.738169,138.710000,0
514.080000,638.930000,129.840000,11.000000,116.622727,643.920000,1.007810,-4.990000,1
549.910000,691.340000,82.030000,18.000000,73.515556,631.940000,0.914080,59.400000,1
462.650000,594.380000,58.590000,21.000000,53.124762,521.240000,0.876947,73.140000,0
512.950000,654.060000,107.190000,13.000000,98.015385,620.140000,0.948139,33.920000,1
440.840000,687.430000,68.410000,10.000000,119.668000,509.250000,0.740803,178.180000,0
1904.330000,2119.510000,0.000000,14.000000,287.417143,1904.330000,0.898477,215.180000,0
1749.010000,2079.240000,0.000000,18.000000,212.680556,1749.010000,0.841178,330.230000,0
1794.970000,2408.470000,0.000000,18.000000,233.524444,1794.970000,0.745274,613.500000,0
2111.840000,2598.450000,0.000000,17.000000,277.075882,2111.840000,0.812731,486.610000,0
2261.860000,2293.010000,0.000000,9.000000,506.096667,2261.860000,0.986415,31.150000,1
2289.140000,2700.690000,0.000000,14.000000,356.416429,2289.140000,0.847613,411.550000,0
1040.470000,1203.180000,8.290000,14.000000,160.852857,1048.760000,0.871657,154.420000,0
860.550000,1226.960000,9.660000,21.000000,99.865238,870.210000,0.709241,356.750000,0
940.480000,1066.150000,6.300000,14.000000,143.780714,946.780000,0.888036,119.370000,0
1016.170000,1218.580000,9.210000,16.000000,140.247500,1025.380000,0.841455,193.200000,0
950.130000,1307.770000,8.320000,15.000000,151.081333,958.450000,0.732889,349.320000,0
986.480000,1071.150000,9.870000,19.000000,108.815789,996.350000,0.930169,74.800000,1
